datasetid,publicationid,primarypub,year,citation,articletitle,journal,volume,issue,pages,doi,url
27616,11231,True,2005,"Booth, R.K., and J.R. Zygmunt. 2005. Biogeography and comparative ecology of testate amoebae inhabiting Sphagnum-dominated peatlands in the Great Lakes and Rocky Mountain regions of North America. Diversity and Distributions 11(6):577-590. [DOI: 10.1111/j.1366-9516.2005.00154.x]",Biogeography and comparative ecology of testate amoebae inhabiting Sphagnum-dominated peatlands in the Great Lakes and Rocky Mountain regions of North America,Diversity and Distributions,11,6,577-590,10.1111/j.1366-9516.2005.00154.x,
27617,11231,True,2005,"Booth, R.K., and J.R. Zygmunt. 2005. Biogeography and comparative ecology of testate amoebae inhabiting Sphagnum-dominated peatlands in the Great Lakes and Rocky Mountain regions of North America. Diversity and Distributions 11(6):577-590. [DOI: 10.1111/j.1366-9516.2005.00154.x]",Biogeography and comparative ecology of testate amoebae inhabiting Sphagnum-dominated peatlands in the Great Lakes and Rocky Mountain regions of North America,Diversity and Distributions,11,6,577-590,10.1111/j.1366-9516.2005.00154.x,
27618,11231,True,2005,"Booth, R.K., and J.R. Zygmunt. 2005. Biogeography and comparative ecology of testate amoebae inhabiting Sphagnum-dominated peatlands in the Great Lakes and Rocky Mountain regions of North America. Diversity and Distributions 11(6):577-590. [DOI: 10.1111/j.1366-9516.2005.00154.x]",Biogeography and comparative ecology of testate amoebae inhabiting Sphagnum-dominated peatlands in the Great Lakes and Rocky Mountain regions of North America,Diversity and Distributions,11,6,577-590,10.1111/j.1366-9516.2005.00154.x,
27619,11231,True,2005,"Booth, R.K., and J.R. Zygmunt. 2005. Biogeography and comparative ecology of testate amoebae inhabiting Sphagnum-dominated peatlands in the Great Lakes and Rocky Mountain regions of North America. Diversity and Distributions 11(6):577-590. [DOI: 10.1111/j.1366-9516.2005.00154.x]",Biogeography and comparative ecology of testate amoebae inhabiting Sphagnum-dominated peatlands in the Great Lakes and Rocky Mountain regions of North America,Diversity and Distributions,11,6,577-590,10.1111/j.1366-9516.2005.00154.x,
27620,11231,True,2005,"Booth, R.K., and J.R. Zygmunt. 2005. Biogeography and comparative ecology of testate amoebae inhabiting Sphagnum-dominated peatlands in the Great Lakes and Rocky Mountain regions of North America. Diversity and Distributions 11(6):577-590. [DOI: 10.1111/j.1366-9516.2005.00154.x]",Biogeography and comparative ecology of testate amoebae inhabiting Sphagnum-dominated peatlands in the Great Lakes and Rocky Mountain regions of North America,Diversity and Distributions,11,6,577-590,10.1111/j.1366-9516.2005.00154.x,
27621,11231,True,2005,"Booth, R.K., and J.R. Zygmunt. 2005. Biogeography and comparative ecology of testate amoebae inhabiting Sphagnum-dominated peatlands in the Great Lakes and Rocky Mountain regions of North America. Diversity and Distributions 11(6):577-590. [DOI: 10.1111/j.1366-9516.2005.00154.x]",Biogeography and comparative ecology of testate amoebae inhabiting Sphagnum-dominated peatlands in the Great Lakes and Rocky Mountain regions of North America,Diversity and Distributions,11,6,577-590,10.1111/j.1366-9516.2005.00154.x,
27822,11231,True,2005,"Booth, R.K., and J.R. Zygmunt. 2005. Biogeography and comparative ecology of testate amoebae inhabiting Sphagnum-dominated peatlands in the Great Lakes and Rocky Mountain regions of North America. Diversity and Distributions 11(6):577-590. [DOI: 10.1111/j.1366-9516.2005.00154.x]",Biogeography and comparative ecology of testate amoebae inhabiting Sphagnum-dominated peatlands in the Great Lakes and Rocky Mountain regions of North America,Diversity and Distributions,11,6,577-590,10.1111/j.1366-9516.2005.00154.x,
27823,11231,True,2005,"Booth, R.K., and J.R. Zygmunt. 2005. Biogeography and comparative ecology of testate amoebae inhabiting Sphagnum-dominated peatlands in the Great Lakes and Rocky Mountain regions of North America. Diversity and Distributions 11(6):577-590. [DOI: 10.1111/j.1366-9516.2005.00154.x]",Biogeography and comparative ecology of testate amoebae inhabiting Sphagnum-dominated peatlands in the Great Lakes and Rocky Mountain regions of North America,Diversity and Distributions,11,6,577-590,10.1111/j.1366-9516.2005.00154.x,
27824,11231,True,2005,"Booth, R.K., and J.R. Zygmunt. 2005. Biogeography and comparative ecology of testate amoebae inhabiting Sphagnum-dominated peatlands in the Great Lakes and Rocky Mountain regions of North America. Diversity and Distributions 11(6):577-590. [DOI: 10.1111/j.1366-9516.2005.00154.x]",Biogeography and comparative ecology of testate amoebae inhabiting Sphagnum-dominated peatlands in the Great Lakes and Rocky Mountain regions of North America,Diversity and Distributions,11,6,577-590,10.1111/j.1366-9516.2005.00154.x,
27825,11231,True,2005,"Booth, R.K., and J.R. Zygmunt. 2005. Biogeography and comparative ecology of testate amoebae inhabiting Sphagnum-dominated peatlands in the Great Lakes and Rocky Mountain regions of North America. Diversity and Distributions 11(6):577-590. [DOI: 10.1111/j.1366-9516.2005.00154.x]",Biogeography and comparative ecology of testate amoebae inhabiting Sphagnum-dominated peatlands in the Great Lakes and Rocky Mountain regions of North America,Diversity and Distributions,11,6,577-590,10.1111/j.1366-9516.2005.00154.x,
27826,11231,True,2005,"Booth, R.K., and J.R. Zygmunt. 2005. Biogeography and comparative ecology of testate amoebae inhabiting Sphagnum-dominated peatlands in the Great Lakes and Rocky Mountain regions of North America. Diversity and Distributions 11(6):577-590. [DOI: 10.1111/j.1366-9516.2005.00154.x]",Biogeography and comparative ecology of testate amoebae inhabiting Sphagnum-dominated peatlands in the Great Lakes and Rocky Mountain regions of North America,Diversity and Distributions,11,6,577-590,10.1111/j.1366-9516.2005.00154.x,
27827,11231,True,2005,"Booth, R.K., and J.R. Zygmunt. 2005. Biogeography and comparative ecology of testate amoebae inhabiting Sphagnum-dominated peatlands in the Great Lakes and Rocky Mountain regions of North America. Diversity and Distributions 11(6):577-590. [DOI: 10.1111/j.1366-9516.2005.00154.x]",Biogeography and comparative ecology of testate amoebae inhabiting Sphagnum-dominated peatlands in the Great Lakes and Rocky Mountain regions of North America,Diversity and Distributions,11,6,577-590,10.1111/j.1366-9516.2005.00154.x,
27828,11231,True,2005,"Booth, R.K., and J.R. Zygmunt. 2005. Biogeography and comparative ecology of testate amoebae inhabiting Sphagnum-dominated peatlands in the Great Lakes and Rocky Mountain regions of North America. Diversity and Distributions 11(6):577-590. [DOI: 10.1111/j.1366-9516.2005.00154.x]",Biogeography and comparative ecology of testate amoebae inhabiting Sphagnum-dominated peatlands in the Great Lakes and Rocky Mountain regions of North America,Diversity and Distributions,11,6,577-590,10.1111/j.1366-9516.2005.00154.x,
27829,11231,True,2005,"Booth, R.K., and J.R. Zygmunt. 2005. Biogeography and comparative ecology of testate amoebae inhabiting Sphagnum-dominated peatlands in the Great Lakes and Rocky Mountain regions of North America. Diversity and Distributions 11(6):577-590. [DOI: 10.1111/j.1366-9516.2005.00154.x]",Biogeography and comparative ecology of testate amoebae inhabiting Sphagnum-dominated peatlands in the Great Lakes and Rocky Mountain regions of North America,Diversity and Distributions,11,6,577-590,10.1111/j.1366-9516.2005.00154.x,
27830,11231,True,2005,"Booth, R.K., and J.R. Zygmunt. 2005. Biogeography and comparative ecology of testate amoebae inhabiting Sphagnum-dominated peatlands in the Great Lakes and Rocky Mountain regions of North America. Diversity and Distributions 11(6):577-590. [DOI: 10.1111/j.1366-9516.2005.00154.x]",Biogeography and comparative ecology of testate amoebae inhabiting Sphagnum-dominated peatlands in the Great Lakes and Rocky Mountain regions of North America,Diversity and Distributions,11,6,577-590,10.1111/j.1366-9516.2005.00154.x,
44952,15947,True,2007,"Charman, D.J., and A. Blundell. 2007. A new European testate amoebae transfer function for palaeohydrological reconstruction on ombrotrophic peatlands. Journal of Quaternary Science 22(3):209-221.",A new European testate amoebae transfer function for palaeohydrological reconstruction on ombrotrophic peatlands,Journal of Quaternary Science,22,3,209-221,,
44953,15947,True,2007,"Charman, D.J., and A. Blundell. 2007. A new European testate amoebae transfer function for palaeohydrological reconstruction on ombrotrophic peatlands. Journal of Quaternary Science 22(3):209-221.",A new European testate amoebae transfer function for palaeohydrological reconstruction on ombrotrophic peatlands,Journal of Quaternary Science,22,3,209-221,,
44954,15947,True,2007,"Charman, D.J., and A. Blundell. 2007. A new European testate amoebae transfer function for palaeohydrological reconstruction on ombrotrophic peatlands. Journal of Quaternary Science 22(3):209-221.",A new European testate amoebae transfer function for palaeohydrological reconstruction on ombrotrophic peatlands,Journal of Quaternary Science,22,3,209-221,,
44955,15947,True,2007,"Charman, D.J., and A. Blundell. 2007. A new European testate amoebae transfer function for palaeohydrological reconstruction on ombrotrophic peatlands. Journal of Quaternary Science 22(3):209-221.",A new European testate amoebae transfer function for palaeohydrological reconstruction on ombrotrophic peatlands,Journal of Quaternary Science,22,3,209-221,,
44956,15947,True,2007,"Charman, D.J., and A. Blundell. 2007. A new European testate amoebae transfer function for palaeohydrological reconstruction on ombrotrophic peatlands. Journal of Quaternary Science 22(3):209-221.",A new European testate amoebae transfer function for palaeohydrological reconstruction on ombrotrophic peatlands,Journal of Quaternary Science,22,3,209-221,,
44957,15947,True,2007,"Charman, D.J., and A. Blundell. 2007. A new European testate amoebae transfer function for palaeohydrological reconstruction on ombrotrophic peatlands. Journal of Quaternary Science 22(3):209-221.",A new European testate amoebae transfer function for palaeohydrological reconstruction on ombrotrophic peatlands,Journal of Quaternary Science,22,3,209-221,,
44958,15947,True,2007,"Charman, D.J., and A. Blundell. 2007. A new European testate amoebae transfer function for palaeohydrological reconstruction on ombrotrophic peatlands. Journal of Quaternary Science 22(3):209-221.",A new European testate amoebae transfer function for palaeohydrological reconstruction on ombrotrophic peatlands,Journal of Quaternary Science,22,3,209-221,,
44959,15947,True,2007,"Charman, D.J., and A. Blundell. 2007. A new European testate amoebae transfer function for palaeohydrological reconstruction on ombrotrophic peatlands. Journal of Quaternary Science 22(3):209-221.",A new European testate amoebae transfer function for palaeohydrological reconstruction on ombrotrophic peatlands,Journal of Quaternary Science,22,3,209-221,,
44960,15947,True,2007,"Charman, D.J., and A. Blundell. 2007. A new European testate amoebae transfer function for palaeohydrological reconstruction on ombrotrophic peatlands. Journal of Quaternary Science 22(3):209-221.",A new European testate amoebae transfer function for palaeohydrological reconstruction on ombrotrophic peatlands,Journal of Quaternary Science,22,3,209-221,,
44961,15947,True,2007,"Charman, D.J., and A. Blundell. 2007. A new European testate amoebae transfer function for palaeohydrological reconstruction on ombrotrophic peatlands. Journal of Quaternary Science 22(3):209-221.",A new European testate amoebae transfer function for palaeohydrological reconstruction on ombrotrophic peatlands,Journal of Quaternary Science,22,3,209-221,,
44962,15947,True,2007,"Charman, D.J., and A. Blundell. 2007. A new European testate amoebae transfer function for palaeohydrological reconstruction on ombrotrophic peatlands. Journal of Quaternary Science 22(3):209-221.",A new European testate amoebae transfer function for palaeohydrological reconstruction on ombrotrophic peatlands,Journal of Quaternary Science,22,3,209-221,,
44963,15947,True,2007,"Charman, D.J., and A. Blundell. 2007. A new European testate amoebae transfer function for palaeohydrological reconstruction on ombrotrophic peatlands. Journal of Quaternary Science 22(3):209-221.",A new European testate amoebae transfer function for palaeohydrological reconstruction on ombrotrophic peatlands,Journal of Quaternary Science,22,3,209-221,,
44964,15947,True,2007,"Charman, D.J., and A. Blundell. 2007. A new European testate amoebae transfer function for palaeohydrological reconstruction on ombrotrophic peatlands. Journal of Quaternary Science 22(3):209-221.",A new European testate amoebae transfer function for palaeohydrological reconstruction on ombrotrophic peatlands,Journal of Quaternary Science,22,3,209-221,,
44965,15947,True,2007,"Charman, D.J., and A. Blundell. 2007. A new European testate amoebae transfer function for palaeohydrological reconstruction on ombrotrophic peatlands. Journal of Quaternary Science 22(3):209-221.",A new European testate amoebae transfer function for palaeohydrological reconstruction on ombrotrophic peatlands,Journal of Quaternary Science,22,3,209-221,,
44966,15947,True,2007,"Charman, D.J., and A. Blundell. 2007. A new European testate amoebae transfer function for palaeohydrological reconstruction on ombrotrophic peatlands. Journal of Quaternary Science 22(3):209-221.",A new European testate amoebae transfer function for palaeohydrological reconstruction on ombrotrophic peatlands,Journal of Quaternary Science,22,3,209-221,,
44967,15947,True,2007,"Charman, D.J., and A. Blundell. 2007. A new European testate amoebae transfer function for palaeohydrological reconstruction on ombrotrophic peatlands. Journal of Quaternary Science 22(3):209-221.",A new European testate amoebae transfer function for palaeohydrological reconstruction on ombrotrophic peatlands,Journal of Quaternary Science,22,3,209-221,,
44968,15947,True,2007,"Charman, D.J., and A. Blundell. 2007. A new European testate amoebae transfer function for palaeohydrological reconstruction on ombrotrophic peatlands. Journal of Quaternary Science 22(3):209-221.",A new European testate amoebae transfer function for palaeohydrological reconstruction on ombrotrophic peatlands,Journal of Quaternary Science,22,3,209-221,,
